Timestamps, Solar.Rad.W.m2,Precipitation.mm,wind.m.s,air.temp.c
2022-08-17 04:00:00,0,0,0.46,15.7
2022-08-17 04:15:00,0,0,0.46,15.8
2022-08-17 04:30:00,0,0,0.38,15.8
2022-08-17 04:45:00,0,0,0.21,15.7
2022-08-17 05:00:00,0,0,0.69,15.8
2022-08-17 05:15:00,0,0,0.42,15.8
2022-08-17 05:30:00,0,0,0.28,15.7
2022-08-17 05:45:00,0,0,0.35,15.5
2022-08-17 06:00:00,0,0,0.6,15.8
2022-08-17 06:15:00,0,0,0.39,15.6
2022-08-17 06:30:00,1,0,0.32,15.6
2022-08-17 06:45:00,4.1,0,0.23,15.5
2022-08-17 07:00:00,8.3,0,0.53,15.6
2022-08-17 07:15:00,12.1,0.017,0.39,15.7
2022-08-17 07:30:00,17.9,0,0.5,16
2022-08-17 07:45:00,33.3,0,0.33,16
2022-08-17 08:00:00,69.8,0,0.42,16.3
2022-08-17 08:15:00,74.2,0,0.42,16.7
2022-08-17 08:30:00,84.9,0,0.48,16.8
2022-08-17 08:45:00,123.7,0,0.64,16.9
2022-08-17 09:00:00,146,0,0.35,17.1
2022-08-17 09:15:00,161.7,0,0.47,17.5
2022-08-17 09:30:00,164.9,0,0.58,17.9
2022-08-17 09:45:00,196.3,0,0.51,18.1
2022-08-17 10:00:00,206.5,0,0.66,18.6
2022-08-17 10:15:00,227.9,0,0.58,18.8
2022-08-17 10:30:00,245.3,0,0.58,19
2022-08-17 10:45:00,260.3,0,0.54,19.2
2022-08-17 11:00:00,286.7,0,0.5,19.6
2022-08-17 11:15:00,339.9,0,0.62,20.2
2022-08-17 11:30:00,385.3,0,0.71,21.2
2022-08-17 11:45:00,473.8,0,0.71,21.7
2022-08-17 12:00:00,560.3,0,0.82,22.5
2022-08-17 12:15:00,544,0,0.77,23.1
2022-08-17 12:30:00,479.5,0,0.45,23.3
2022-08-17 12:45:00,508.9,0,0.65,23.4
2022-08-17 13:00:00,525.3,0,0.98,23.6
2022-08-17 13:15:00,440.7,0,0.9,23.5
2022-08-17 13:30:00,457.3,0,0.94,23.3
2022-08-17 13:45:00,479.2,0,0.87,23.4
2022-08-17 14:00:00,516.3,0,0.99,23.5
2022-08-17 14:15:00,492.7,0,0.89,23.6
2022-08-17 14:30:00,358.3,0,1.06,23.2
2022-08-17 14:45:00,280.8,0,0.97,22.8
2022-08-17 15:00:00,192.3,0,0.73,22.4
2022-08-17 15:15:00,140.2,0.136,0.61,21.3
2022-08-17 15:30:00,186.3,0,0.76,20.3
2022-08-17 15:45:00,274.7,0,0.66,20.1
2022-08-17 16:00:00,296.7,0,1.01,20.4
2022-08-17 16:15:00,363.6,0,1.24,20.4
2022-08-17 16:30:00,279.5,0,0.88,20.7
2022-08-17 16:45:00,158.6,0,0.53,20.6
2022-08-17 17:00:00,172,0,0.6,20.5
2022-08-17 17:15:00,108.8,0,1.03,20.4
2022-08-17 17:30:00,68.9,0,1.66,20.3
2022-08-17 17:45:00,87.3,0,1.11,19.8
2022-08-17 18:00:00,119.6,0,0.92,20
2022-08-17 18:15:00,96.1,0,1.02,19.6
2022-08-17 18:30:00,72.5,0,0.8,19
2022-08-17 18:45:00,54.1,0,1.05,18.6
2022-08-17 19:00:00,42.9,0,0.55,18.6
2022-08-17 19:15:00,42.5,0,0.61,18.4
2022-08-17 19:30:00,31.4,0,0.33,18.3
2022-08-17 19:45:00,15.5,0,0.43,18.1
2022-08-17 20:00:00,4.3,0,0.59,17.8
2022-08-17 20:15:00,0.1,0,0.43,17.5
2022-08-17 20:30:00,0,0,0.48,17.2
2022-08-17 20:45:00,0,0,0.73,16.9
2022-08-17 21:00:00,0,0,0.78,16.8
2022-08-17 21:15:00,0,0,0.78,16.8
2022-08-17 21:30:00,0,0,0.27,16.6
2022-08-17 21:45:00,0,0,0.96,16.8
2022-08-17 22:00:00,0,0,1.3,17
2022-08-17 22:15:00,0,0,1.26,17
2022-08-17 22:30:00,0,0,1.3,16.9
2022-08-17 22:45:00,0,0,1.59,16.9
2022-08-17 23:00:00,0,0,1.76,17
2022-08-17 23:15:00,0,0,1.53,17.3
2022-08-17 23:30:00,0,0,1.43,17.4
2022-08-17 23:45:00,0,0,1.54,17.1
2022-08-18 00:00:00,0,0,1.32,17.1
2022-08-18 00:15:00,0,0,1.21,16.8
2022-08-18 00:30:00,0,0,1.41,16.4
2022-08-18 00:45:00,0,0,1.18,16.2
2022-08-18 01:00:00,0,0,1.41,16
2022-08-18 01:15:00,0,0,1.8,16.1
2022-08-18 01:30:00,0,0,1.15,16
2022-08-18 01:45:00,0,0,0.89,15.8
2022-08-18 02:00:00,0,0,0.95,15.8
2022-08-18 02:15:00,0,0,1.48,15.8
2022-08-18 02:30:00,0,0,1.66,16
2022-08-18 02:45:00,0,0,1.38,15.9
2022-08-18 03:00:00,0,0,1.7,15.9
2022-08-18 03:15:00,0,0,1.82,16
2022-08-18 03:30:00,0,0,1.82,16.2
2022-08-18 03:45:00,0,0,1.88,16.2
2022-08-18 04:00:00,0,0,1.5,16.1
2022-08-18 04:15:00,0,0,1.28,16
2022-08-18 04:30:00,0,0,1.62,16
2022-08-18 04:45:00,0,0,1.84,16.2
2022-08-18 05:00:00,0,0,2.07,16.5
2022-08-18 05:15:00,0,0,1.95,16.6
2022-08-18 05:30:00,0,0,1.15,16.6
2022-08-18 05:45:00,0,0,0.63,16.6
2022-08-18 06:00:00,0,0,0.31,16.4
2022-08-18 06:15:00,1,0,0.28,16
2022-08-18 06:30:00,4.7,0,0.95,15.9
2022-08-18 06:45:00,6.1,0,2.23,16.4
2022-08-18 07:00:00,12.3,0,1.22,16.5
2022-08-18 07:15:00,21.9,0,0.76,15.6
2022-08-18 07:30:00,44.7,0,0.55,15.6
2022-08-18 07:45:00,59.5,0,0.67,16.2
2022-08-18 08:00:00,77.7,0,0.64,16.6
2022-08-18 08:15:00,96.4,0,0.78,16.6
2022-08-18 08:30:00,139.5,0,1.07,17
2022-08-18 08:45:00,183.6,0,1.28,17.8
2022-08-18 09:00:00,195.4,0,0.73,18.4
2022-08-18 09:15:00,209.8,0,0.93,18.6
2022-08-18 09:30:00,248.9,0,0.6,18.6
2022-08-18 09:45:00,307.9,0,1.24,19.1
2022-08-18 10:00:00,347,0,1.38,19.6
2022-08-18 10:15:00,555.2,0,1.96,20.6
2022-08-18 10:30:00,622.6,0,2.29,21.3
2022-08-18 10:45:00,498.7,0,2.19,21.1
2022-08-18 11:00:00,436.2,0,1.6,20.8
2022-08-18 11:15:00,562.6,0,2.07,21.6
2022-08-18 11:30:00,537.2,0,2.03,21.9
2022-08-18 11:45:00,472.1,0,2.03,21.9
2022-08-18 12:00:00,425.1,0,2.42,21.7
2022-08-18 12:15:00,465.7,0,2.21,22
2022-08-18 12:30:00,478,0,1.93,22.2
2022-08-18 12:45:00,552.3,0,2.28,22.5
2022-08-18 13:00:00,423.2,0,2.55,22.4
2022-08-18 13:15:00,509.9,0,2.54,22.4
2022-08-18 13:30:00,544.1,0,2.66,22.8
2022-08-18 13:45:00,456.2,0,2.44,22.5
2022-08-18 14:00:00,356.9,0,2.07,22.3
2022-08-18 14:15:00,289.8,0,2.19,21.8
2022-08-18 14:30:00,346.7,0,1.8,21.7
2022-08-18 14:45:00,497.5,0,1.73,22.7
2022-08-18 15:00:00,667.4,0,1.71,24.3
2022-08-18 15:15:00,667.9,0,1.87,24.9
2022-08-18 15:30:00,609.2,0,1.54,25.3
2022-08-18 15:45:00,590.9,0,1.94,25.3
2022-08-18 16:00:00,573.9,0,1.94,25.3
2022-08-18 16:15:00,528.9,0,2.06,25.1
2022-08-18 16:30:00,396.5,0,1.99,24.6
2022-08-18 16:45:00,473.4,0,1.53,25
2022-08-18 17:00:00,423.2,0,1.23,25.1
2022-08-18 17:15:00,292.2,0,1.2,24.7
2022-08-18 17:30:00,254.2,0,1.37,24.4
2022-08-18 17:45:00,191.7,0,0.79,24.1
2022-08-18 18:00:00,168,0,0.96,23.8
2022-08-18 18:15:00,107.5,0,0.88,23.6
2022-08-18 18:30:00,89.5,0,0.68,23.2
2022-08-18 18:45:00,71.3,0,0.93,21.9
2022-08-18 19:00:00,57.9,0,0.6,21.4
2022-08-18 19:15:00,41.8,0,0.31,21.2
2022-08-18 19:30:00,21.3,0,0.48,20.8
2022-08-18 19:45:00,10.9,0,0.68,20.2
2022-08-18 20:00:00,3.3,0,0.75,19.4
2022-08-18 20:15:00,0.5,0,0.78,18.6
2022-08-18 20:30:00,0,0,0.75,17.9
2022-08-18 20:45:00,0,0,0.76,17.6
2022-08-18 21:00:00,0,0,0.78,17.9
2022-08-18 21:15:00,0,0,0.81,17.6
2022-08-18 21:30:00,0,0,0.88,17.7
2022-08-18 21:45:00,0,0,0.83,17.4
2022-08-18 22:00:00,0,0,0.85,17.4
2022-08-18 22:15:00,0,0,1.05,17.5
2022-08-18 22:30:00,0,0,1.02,17.8
2022-08-18 22:45:00,0,0,0.81,17.8
2022-08-18 23:00:00,0,0,1.16,18.2
2022-08-18 23:15:00,0,0,1.04,18.3
2022-08-18 23:30:00,0,0,0.97,18
2022-08-18 23:45:00,0,0,1.06,17.9
2022-08-19 00:00:00,0,0,0.69,17.7
2022-08-19 00:15:00,0,0,0.62,17.5
2022-08-19 00:30:00,0,0,0.72,17.7
2022-08-19 00:45:00,0,0,0.72,17.5
2022-08-19 01:00:00,0,0,0.46,17.3
2022-08-19 01:15:00,0,0,0.53,16.8
2022-08-19 01:30:00,0,0,0.57,16.6
2022-08-19 01:45:00,0,0,0.46,16.3
2022-08-19 02:00:00,0,0,0.42,15.8
2022-08-19 02:15:00,0,0,0.45,15.7
2022-08-19 02:30:00,0,0,0.53,15.6
2022-08-19 02:45:00,0,0,0.35,15.1
2022-08-19 03:00:00,0,0,0.36,15
2022-08-19 03:15:00,0,0,0.44,14.9
2022-08-19 03:30:00,0,0,0.33,14.6
2022-08-19 03:45:00,0,0,0.34,14.6
2022-08-19 04:00:00,0,0,0.52,14.6
2022-08-19 04:15:00,0,0,0.43,14.6
2022-08-19 04:30:00,0,0,0.46,14.6
2022-08-19 04:45:00,0,0,0.48,14.7
2022-08-19 05:00:00,0,0,0.63,14.6
2022-08-19 05:15:00,0,0,0.65,14.5
2022-08-19 05:30:00,0,0,0.54,14.6
2022-08-19 05:45:00,0,0,0.41,14.4
2022-08-19 06:00:00,0,0,0.49,14.6
2022-08-19 06:15:00,2.2,0,0.51,14.7
2022-08-19 06:30:00,12.5,0.017,0.42,14.6
2022-08-19 06:45:00,28.7,0,0.39,14.8
2022-08-19 07:00:00,57,0,0.43,15.5
2022-08-19 07:15:00,101.9,0.017,0.32,16
2022-08-19 07:30:00,77.1,0,0.37,16.3
2022-08-19 07:45:00,88.9,0,0.36,16.5
2022-08-19 08:00:00,135.5,0,0.42,17
2022-08-19 08:15:00,208.6,0,0.55,18
2022-08-19 08:30:00,247.9,0,0.82,19
2022-08-19 08:45:00,291.7,0,1.05,19.8
2022-08-19 09:00:00,290.5,0,0.81,20.4
2022-08-19 09:15:00,362.9,0,0.82,21
2022-08-19 09:30:00,395.5,0,1.63,21.8
2022-08-19 09:45:00,381.2,0,1.32,22.1
2022-08-19 10:00:00,355.7,0,1.37,21.9
2022-08-19 10:15:00,442.7,0,1.52,22.1
2022-08-19 10:30:00,462,0,1.15,22.2
2022-08-19 10:45:00,521.5,0,1.03,22.5
2022-08-19 11:00:00,492.1,0,1.14,22.8
2022-08-19 11:15:00,544.3,0,0.98,23
2022-08-19 11:30:00,397.3,0,1.03,22.8
2022-08-19 11:45:00,362,0,0.6,22.6
2022-08-19 12:00:00,512.7,0,0.94,23.1
2022-08-19 12:15:00,606.5,0,0.87,23.8
2022-08-19 12:30:00,701.9,0,0.78,24.9
2022-08-19 12:45:00,739.5,0,1.06,25.7
2022-08-19 13:00:00,744.5,0,1.14,26.1
2022-08-19 13:15:00,653.9,0,1.51,26.1
2022-08-19 13:30:00,620.7,0,1.11,26.1
2022-08-19 13:45:00,664,0,1.05,26.1
2022-08-19 14:00:00,714.5,0,0.96,26.4
2022-08-19 14:15:00,670.3,0,1.06,26.7
2022-08-19 14:30:00,664.2,0,1.36,27
2022-08-19 14:45:00,689.8,0,1.06,27.1
2022-08-19 15:00:00,679.2,0,1.27,27.2
2022-08-19 15:15:00,683.7,0,1.13,27.3
2022-08-19 15:30:00,467.7,0,0.83,27.1
2022-08-19 15:45:00,483.7,0,0.73,27
2022-08-19 16:00:00,545.1,0,0.87,27.2
2022-08-19 16:15:00,574.9,0,0.92,27.4
2022-08-19 16:30:00,424.1,0,1,27.2
2022-08-19 16:45:00,507,0,0.75,27.3
2022-08-19 17:00:00,467.2,0,0.81,27.2
2022-08-19 17:15:00,426.9,0,0.81,27.4
2022-08-19 17:30:00,392.3,0,0.91,27.2
2022-08-19 17:45:00,354.1,0,0.64,27.2
2022-08-19 18:00:00,310.4,0,0.78,27
2022-08-19 18:15:00,266.3,0,0.48,27
2022-08-19 18:30:00,222.2,0,0.5,27
2022-08-19 18:45:00,179.5,0,0.48,26.7
2022-08-19 19:00:00,138.1,0,0.38,26.7
2022-08-19 19:15:00,96.2,0,0.35,26.5
2022-08-19 19:30:00,20.9,0,0.63,24.6
2022-08-19 19:45:00,11.9,0,0.86,23.4
2022-08-19 20:00:00,5.1,0,0.86,22.9
2022-08-19 20:15:00,0.6,0,0.83,22.1
2022-08-19 20:30:00,0,0,0.83,21
2022-08-19 20:45:00,0,0,0.75,20.1
2022-08-19 21:00:00,0,0,0.87,20.2
2022-08-19 21:15:00,0,0,1.02,19.8
2022-08-19 21:30:00,0,0,0.95,19.4
2022-08-19 21:45:00,0,0,1.01,19.2
2022-08-19 22:00:00,0,0,0.86,18.7
2022-08-19 22:15:00,0,0,1.07,18.6
2022-08-19 22:30:00,0,0,0.73,18.3
2022-08-19 22:45:00,0,0,0.95,17.8
2022-08-19 23:00:00,0,0,0.82,18
2022-08-19 23:15:00,0,0,0.86,17.8
2022-08-19 23:30:00,0,0,0.83,17.9
2022-08-19 23:45:00,0,0,0.83,17.8
2022-08-20 00:00:00,0,0,0.63,17.8
2022-08-20 00:15:00,0,0,0.66,17.9
2022-08-20 00:30:00,0,0,0.68,17.8
2022-08-20 00:45:00,0,0,0.9,18
2022-08-20 01:00:00,0,0,0.89,18.2
2022-08-20 01:15:00,0,0,0.7,18.2
2022-08-20 01:30:00,0,0,0.53,18.1
2022-08-20 01:45:00,0,0,0.58,17.9
2022-08-20 02:00:00,0,0,0.8,18.1
2022-08-20 02:15:00,0,0,0.88,18.1
2022-08-20 02:30:00,0,0,0.71,18.2
2022-08-20 02:45:00,0,0,0.5,18
2022-08-20 03:00:00,0,0,0.54,18
2022-08-20 03:15:00,0,0,0.51,17.9
2022-08-20 03:30:00,0,0,0.36,17.4
2022-08-20 03:45:00,0,0,0.21,17.2
2022-08-20 04:00:00,0,0,0.31,17.1
2022-08-20 04:15:00,0,0,0.32,17
2022-08-20 04:30:00,0,0,0.4,16.9
2022-08-20 04:45:00,0,0,0.71,16.8
2022-08-20 05:00:00,0,0,0.58,16.3
2022-08-20 05:15:00,0,0,0.3,15.8
2022-08-20 05:30:00,0,0,0.44,15.6
2022-08-20 05:45:00,0,0,0.37,15.1
2022-08-20 06:00:00,0,0,0.27,14.7
2022-08-20 06:15:00,1.9,0,0.29,14.4
2022-08-20 06:30:00,9.2,0,0.34,14.2
2022-08-20 06:45:00,17.3,0,0.21,14.1
2022-08-20 07:00:00,32.4,0,0.35,14.9
2022-08-20 07:15:00,85.1,0,0.31,15.2
2022-08-20 07:30:00,134.3,0,0.35,16.2
2022-08-20 07:45:00,172.5,0,0.5,18.1
2022-08-20 08:00:00,183.3,0,1.04,19.2
2022-08-20 08:15:00,220.3,0,0.96,19.5
2022-08-20 08:30:00,251.7,0,1.44,19.8
2022-08-20 08:45:00,320.5,0,1.53,20.1
2022-08-20 09:00:00,365.3,0,1.32,21.4
2022-08-20 09:15:00,409.5,0,1.43,22.5
2022-08-20 09:30:00,449.5,0,1.56,23
2022-08-20 09:45:00,447.1,0,1.62,23.3
2022-08-20 10:00:00,480.1,0,1.42,24.2
2022-08-20 10:15:00,560.5,0,1.51,24.6
2022-08-20 10:30:00,597.9,0,1.47,25.4
2022-08-20 10:45:00,605.4,0,1.47,26
2022-08-20 11:00:00,582.8,0,1.41,26.6
2022-08-20 11:15:00,677.7,0,1.47,27.2
2022-08-20 11:30:00,706.9,0,1.25,27.6
2022-08-20 11:45:00,710.7,0,1.69,27.9
2022-08-20 12:00:00,662.6,0,1.17,28.8
2022-08-20 12:15:00,746,0,1.8,29
2022-08-20 12:30:00,785,0,1.59,29.8
2022-08-20 12:45:00,568.2,0,1.54,29.7
2022-08-20 13:00:00,846.4,0,1.33,30.4
2022-08-20 13:15:00,809.5,0,1.93,30.4
2022-08-20 13:30:00,810.7,0,1.88,30.4
2022-08-20 13:45:00,267.9,0,1.32,29.2
2022-08-20 14:00:00,669.3,0,1.35,30
2022-08-20 14:15:00,597.3,0,1.25,30.6
2022-08-20 14:30:00,464.2,0,1.2,30.1
2022-08-20 14:45:00,671.7,0,1.59,30.8
2022-08-20 15:00:00,778.2,0,1.25,31.4
2022-08-20 15:15:00,396.7,0,1.11,30.8
2022-08-20 15:30:00,213.3,0,0.83,30.2
2022-08-20 15:45:00,343.6,0,0.87,30
2022-08-20 16:00:00,181.9,0,0.62,29.9
2022-08-20 16:15:00,140.6,0,0.64,29.7
2022-08-20 16:30:00,140.6,0,1.01,28
2022-08-20 16:45:00,137,0,1.14,26.5
2022-08-20 17:00:00,66.3,0,0.62,26
2022-08-20 17:15:00,40.7,0,1.27,25
2022-08-20 17:30:00,79.5,0.034,0.96,23.4
2022-08-20 17:45:00,241.1,0,1.11,23.1
2022-08-20 18:00:00,140.1,0,1.13,23.2
2022-08-20 18:15:00,124,0,0.66,23.1
2022-08-20 18:30:00,150.3,0,0.92,23.6
2022-08-20 18:45:00,96.6,0,0.83,23.9
2022-08-20 19:00:00,60.7,0,0.62,23.7
2022-08-20 19:15:00,46.1,0,0.73,23.2
2022-08-20 19:30:00,31.5,0,0.67,22.8
2022-08-20 19:45:00,15.8,0,0.6,22.3
2022-08-20 20:00:00,4.2,0,0.56,22
2022-08-20 20:15:00,0.1,0,0.64,21.7
2022-08-20 20:30:00,0,0,0.66,21.4
2022-08-20 20:45:00,0,0,0.56,21.1
2022-08-20 21:00:00,0,0,0.37,20.6
2022-08-20 21:15:00,0,0,0.5,20.4
2022-08-20 21:30:00,0,0,0.73,21
2022-08-20 21:45:00,0,0,0.53,21.1
2022-08-20 22:00:00,0,0,0.58,21.2
2022-08-20 22:15:00,0,0,0.64,21.3
2022-08-20 22:30:00,0,0,0.59,21.2
2022-08-20 22:45:00,0,0,0.66,21
2022-08-20 23:00:00,0,0,1.16,21.5
2022-08-20 23:15:00,0,0,1.02,21.5
2022-08-20 23:30:00,0,0,1.04,21.8
2022-08-20 23:45:00,0,0,0.73,21.3
2022-08-21 00:00:00,0,0,0.46,20.6
2022-08-21 00:15:00,0,0,0.47,19.7
2022-08-21 00:30:00,0,0,0.28,19.2
2022-08-21 00:45:00,0,0,0.32,18.9
2022-08-21 01:00:00,0,0,0.61,18.7
2022-08-21 01:15:00,0,0,0.66,18.5
2022-08-21 01:30:00,0,0,0.62,18.3
2022-08-21 01:45:00,0,0,0.45,18.2
2022-08-21 02:00:00,0,0,0.32,18.2
2022-08-21 02:15:00,0,0,0.58,18.7
2022-08-21 02:30:00,0,0,0.79,19
2022-08-21 02:45:00,0,0,0.69,19.1
2022-08-21 03:00:00,0,0,0.49,19
2022-08-21 03:15:00,0,0,0.43,18.8
2022-08-21 03:30:00,0,0,0.46,18.7
2022-08-21 03:45:00,0,0,0.6,18.8
2022-08-21 04:00:00,0,0,0.43,18.7
2022-08-21 04:15:00,0,0,0.59,18.9
2022-08-21 04:30:00,0,0,0.47,18.8
2022-08-21 04:45:00,0,0,0.48,18.8
2022-08-21 05:00:00,0,0,0.57,18.9
2022-08-21 05:15:00,0,0,0.47,18.8
2022-08-21 05:30:00,0,0,0.57,19.1
2022-08-21 05:45:00,0,0,0.81,19.6
2022-08-21 06:00:00,0,0,0.74,19.6
2022-08-21 06:15:00,2.6,0,0.82,19.9
2022-08-21 06:30:00,7.1,0,0.87,20
2022-08-21 06:45:00,18.3,0,0.73,20
2022-08-21 07:00:00,21.1,0,0.54,19.8
2022-08-21 07:15:00,33.4,0,0.63,19.9
2022-08-21 07:30:00,65.1,0,0.75,20.2
2022-08-21 07:45:00,86.3,0,0.66,20.4
2022-08-21 08:00:00,89.1,0,0.41,20.6
2022-08-21 08:15:00,112.7,0,0.39,20.8
2022-08-21 08:30:00,135.7,0,0.62,21.2
2022-08-21 08:45:00,218.5,0,1.36,21.8
2022-08-21 09:00:00,308.7,0,1.74,22.6
2022-08-21 09:15:00,252.7,0,1.52,22.8
2022-08-21 09:30:00,361.6,0,1.16,23.4
2022-08-21 09:45:00,337.7,0,1,23.7
2022-08-21 10:00:00,173.7,0,1.04,23.9
2022-08-21 10:15:00,101.8,0,0.62,23.8
2022-08-21 10:30:00,122.8,0,0.55,23.6
2022-08-21 10:45:00,171.9,0,0.67,23.8
2022-08-21 11:00:00,143.5,0,0.48,23.9
2022-08-21 11:15:00,253.3,0,0.73,24
2022-08-21 11:30:00,148.5,0,0.79,24.5
2022-08-21 11:45:00,117.6,0,0.57,24.4
2022-08-21 12:00:00,101.9,0,0.48,24.4
2022-08-21 12:15:00,112.3,0,1.02,24.4
2022-08-21 12:30:00,144.2,0,0.57,24.3
2022-08-21 12:45:00,195.9,0,0.88,24.2
2022-08-21 13:00:00,154.2,0,0.93,24.5
2022-08-21 13:15:00,145.3,0,1.12,24.1
2022-08-21 13:30:00,125.2,0.681,1.17,22.4
2022-08-21 13:45:00,343.3,0,0.61,21.5
2022-08-21 14:00:00,492.3,0,0.69,22.6
2022-08-21 14:15:00,675.9,0,1.17,24
2022-08-21 14:30:00,657.3,0,1.34,24.8
2022-08-21 14:45:00,409.3,0,1,25.3
2022-08-21 15:00:00,609.9,0,0.77,27
2022-08-21 15:15:00,476.7,0,1,27.4
2022-08-21 15:30:00,301.5,0,1.17,27.2
2022-08-21 15:45:00,619.3,0,1.26,28.2
2022-08-21 16:00:00,425.3,0,1.25,27.8
2022-08-21 16:15:00,424.5,0,1.67,27.6
2022-08-21 16:30:00,360.7,0,1.06,27.5
2022-08-21 16:45:00,261.7,0,1.3,27.2
2022-08-21 17:00:00,239.1,0,1.24,26.9
2022-08-21 17:15:00,179.3,0,1.21,26.6
2022-08-21 17:30:00,140.7,0,1,26.4
2022-08-21 17:45:00,78.4,0,0.99,26.2
2022-08-21 18:00:00,71.1,0,0.94,26
2022-08-21 18:15:00,100.5,0,0.58,25.7
2022-08-21 18:30:00,65.1,0,0.73,25.5
2022-08-21 18:45:00,37.4,0,0.76,25.3
2022-08-21 19:00:00,31.1,0,0.33,24.9
2022-08-21 19:15:00,24.3,0,0.7,24.4
2022-08-21 19:30:00,16.5,0,0.88,23.7
2022-08-21 19:45:00,9.1,0,0.77,22.3
2022-08-21 20:00:00,1.1,0,0.61,21.8
2022-08-21 20:15:00,0,0,0.32,21.4
2022-08-21 20:30:00,0,0,0.35,21
2022-08-21 20:45:00,0,0,0.34,20.7
2022-08-21 21:00:00,0,0,0.25,20.5
2022-08-21 21:15:00,0,0,0.34,20
2022-08-21 21:30:00,0,0,0.48,19.8
2022-08-21 21:45:00,0,0,0.41,19.5
2022-08-21 22:00:00,0,0,0.51,19.5
2022-08-21 22:15:00,0,0,0.56,19.5
2022-08-21 22:30:00,0,0,0.5,19.5
2022-08-21 22:45:00,0,0,0.4,19.6
2022-08-21 23:00:00,0,0,0.43,19.8
2022-08-21 23:15:00,0,0,0.39,19.8
2022-08-21 23:30:00,0,0,0.41,19.6
2022-08-21 23:45:00,0,0,0.47,19.4
2022-08-22 00:00:00,0,0,0.35,19.2
2022-08-22 00:15:00,0,0,0.61,19
2022-08-22 00:30:00,0,0,0.69,18.3
2022-08-22 00:45:00,0,0,0.73,18.1
2022-08-22 01:00:00,0,0,0.63,17.9
2022-08-22 01:15:00,0,0,0.58,17.8
2022-08-22 01:30:00,0,0,0.43,17.6
2022-08-22 01:45:00,0,0,0.47,17.8
2022-08-22 02:00:00,0,0,0.33,18
2022-08-22 02:15:00,0,0,0.41,18.2
2022-08-22 02:30:00,0,0,0.24,18.3
2022-08-22 02:45:00,0,0,0.35,18.4
2022-08-22 03:00:00,0,0,0.46,18.5
2022-08-22 03:15:00,0,0,0.32,18.5
2022-08-22 03:30:00,0,0,0.38,18.6
2022-08-22 03:45:00,0,0,0.44,18.8
2022-08-22 04:00:00,0,0,0.35,18.8
2022-08-22 04:15:00,0,0,0.36,19.1
2022-08-22 04:30:00,0,0,0.31,19
2022-08-22 04:45:00,0,0,0.26,19.1
2022-08-22 05:00:00,0,0,0.35,19.2
2022-08-22 05:15:00,0,0,0.39,19.4
2022-08-22 05:30:00,0,0,0.48,19.7
2022-08-22 05:45:00,0,0,0.5,19.7
2022-08-22 06:00:00,0,0,0.46,19.8
2022-08-22 06:15:00,0,0,0.36,19.7
2022-08-22 06:30:00,0.6,0,0.37,19.8
2022-08-22 06:45:00,4.5,0,0.51,19.8
2022-08-22 07:00:00,7.6,0.085,0.58,19.5
2022-08-22 07:15:00,14.3,0,0.65,19.3
2022-08-22 07:30:00,24,0,0.8,19.4
2022-08-22 07:45:00,32.1,0.034,0.92,19.3
2022-08-22 08:00:00,64.3,0,1.06,19.4
2022-08-22 08:15:00,61,0,0.63,19.6
2022-08-22 08:30:00,75,0,0.55,19.8
2022-08-22 08:45:00,112.1,0.017,0.93,20
2022-08-22 09:00:00,154.5,0.119,1.14,20
2022-08-22 09:15:00,145.2,0.051,1.53,20
2022-08-22 09:30:00,115.1,0.119,1.24,20
2022-08-22 09:45:00,95.9,0.017,0.97,20.1
2022-08-22 10:00:00,67.7,0.306,0.59,20.2
2022-08-22 10:15:00,106.6,0.323,0.73,20.1
2022-08-22 10:30:00,110.6,0.119,0.82,20.1
2022-08-22 10:45:00,130.3,0.068,1.04,20.2
2022-08-22 11:00:00,98.9,0.119,1.19,20.2
2022-08-22 11:15:00,111.1,0.289,1.02,20.3
2022-08-22 11:30:00,254.7,0.238,1.03,20.3
2022-08-22 11:45:00,202.3,0.017,0.86,20.4
2022-08-22 12:00:00,169.5,0.136,0.97,20.4
2022-08-22 12:15:00,136.9,0,1.02,20.5
2022-08-22 12:30:00,108.5,1.14,1.1,20.5
2022-08-22 12:45:00,67.6,8.434,1.32,19.9
2022-08-22 13:00:00,387.4,0.204,1.29,19.9
2022-08-22 13:15:00,409.2,0,1.07,20.6
2022-08-22 13:30:00,94.7,4.643,1.12,20.8
2022-08-22 13:45:00,148.8,3.757,0.94,20.2
2022-08-22 14:00:00,134.8,4.132,1.29,20.3
2022-08-22 14:15:00,464.5,0,1.69,20.6
2022-08-22 14:30:00,612.1,0,1.49,21.6
2022-08-22 14:45:00,442.7,0,1.61,21.9
2022-08-22 15:00:00,41.1,0.272,0.93,21.6
2022-08-22 15:15:00,228.3,0,1.62,20.9
2022-08-22 15:30:00,64.1,0,1.55,20.8
2022-08-22 15:45:00,42.7,0,0.79,20.7
2022-08-22 16:00:00,26.7,0.936,0.75,20.5
2022-08-22 16:15:00,140.6,0.323,0.72,20.2
2022-08-22 16:30:00,174.1,0.017,0.68,20.1
2022-08-22 16:45:00,109.3,0,0.54,20.3
2022-08-22 17:00:00,154.9,0,0.61,20.3
2022-08-22 17:15:00,193.9,0,0.79,20.6
2022-08-22 17:30:00,178.5,0,0.85,20.8
2022-08-22 17:45:00,198.5,0,1.17,20.9
